ID,Model,Drug,AUC,iC50,D1_CONC,D5_CONC,perc.iC50,cluster.superv
STG282-X1CR1,STG282,BMS-754807,0.201697799,8.183354091,8.188920455,1.850142045,99.95428804,2
STG282-X1CR1,STG282,BX-795,0.342381505,0.904746848,5,0.01953125,69.17072484,4
STG282-X1CR1,STG282,Bicalutamide,0.1703134,548.0169989,7.701322115,2.337740385,457.7326392,2
STG282-X1CR1,STG282,Bosutinib,0.20318342,1.649546663,2,0.0078125,96.52586988,2
STG282-X1CR1,STG282,CEP-701,0.622866682,0.036761532,2,0.0078125,27.92925882,7
STG282-X1CR1,STG282,CHIR-99021,0.232391726,14.92000161,8.188920455,1.850142045,140.3302654,2
STG282-X1CR1,STG282,Camptothecin,0.607115518,0.001493689,0.1,0.000390625,24.18779281,7
STG282-X1CR1,STG282,Carboplatin,0.276179958,3.674074636,10,0.0390625,81.94316049,4
STG282-X1CR1,STG282,Cisplatin,0.348637929,0.904746848,7.318181818,0.028586648,62.30126028,4
STG282-X1CR1,STG282,Cyclophosphamide,0.09997233,495396.1939,6.484375,3.5546875,1970.435648,1
STG282-X1CR1,STG282,Docetaxel,0.347137942,0.002229214,0.0125,4.88E-05,68.90848871,4
STG282-X1CR1,STG282,EHT 1864,0.0741069,182063.7377,10,0.0390625,276.9019498,2
STG282-X1CR1,STG282,Embelin,0.224334672,8.183354091,10,0.0390625,96.38455229,3
STG282-X1CR1,STG282,Epirubicin,0.942030022,2.72E-05,6.484375,3.5546875,-1959.444934,8
STG282-X1CR1,STG282,Erlotinib,0.269757249,9.997172493,2,0.0078125,129.0190014,2
STG282-X1CR1,STG282,Everolimus,0.727694502,6.10E-25,3.2421875,1.77734375,-9370.857674,7
STG282-X1CR1,STG282,FK866,0.254340379,13464512039,0.770132212,0.233774038,2078.222943,2
STG282-X1CR1,STG282,Fulvestrant,0.185048583,405514.9066,0.58984375,0.4140625,3898.548018,2
STG282-X1CR1,STG282,GDC-0449,0.04477246,300067953.8,10,0.0390625,410.484824,1
STG282-X1CR1,STG282,GDC0941,0.356406353,5.483270348,3.3625,0.653125,129.8422814,7
STG282-X1CR1,STG282,GSK1120212,0.731253724,0.002723314,0.770132212,0.233774038,-373.4674325,7
STG282-X1CR1,STG282,GSK1904529A,0.141874335,300.5775245,5,0.01953125,173.8708154,2
STG282-X1CR1,STG282,GSK2118436,0.256364666,22.2669408,7.701322115,2.337740385,189.0542419,2
STG282-X1CR1,STG282,GSK269962A,0.310250826,0.904746848,4.094460227,0.925071023,-1.493448297,4
STG282-X1CR1,STG282,GW 441756,0.125603285,164.8613974,2,0.0078125,179.5638727,2
STG282-X1CR1,STG282,GW843682X (AN-13),0.162643242,18.2269798,5,0.01953125,123.3259441,2
STG282-X1CR1,STG282,Gefitinib,0.135443995,4956.7646,0.5,0.001953125,265.9397879,1
STG282-X1CR1,STG282,Gemcitibine,0.897347232,6.09E-17,10,0.0390625,-614.8539939,8
STG282-X1CR1,STG282,INCB-18424,0.113982957,134.9500763,7.701322115,2.337740385,340.1858404,2
STG282-X1CR1,STG282,JNJ-26854165,0.562818759,0.406203546,10,0.0390625,42.22933304,5
STG282-X1CR1,STG282,JNK Inhibitor VIII,0.134045043,817.8727047,10,0.0390625,179.4225551,2
STG282-X1CR1,STG282,JQ1,0.29178042,0.222795381,3.784801136,0.196599787,4.229258953,3
STG282-X1CR1,STG282,KU-55933,0.517321166,0.406203546,10,0.0390625,42.22933304,5
STG282-X1CR1,STG282,LCL161,0.354518956,2.01516424,6.484375,3.5546875,-94.41686101,4
STG282-X1CR1,STG282,LY317615,0.238126339,164.8613974,10,0.0390625,150.5397715,2
STG282-X1CR1,STG282,Lenalidomide,0,3.72E-44,5,0.01953125,-1732.392902,1
STG282-X1CR1,STG282,MK-2206,0.161250068,149031.342,3.275568182,0.740056818,821.0271476,1
STG282-X1CR1,STG282,NU-7441,0.331325544,0.272177378,2,0.0078125,64.03273832,4
STG282-X1CR1,STG282,NVP-BEZ235,0.60390782,0.007410148,0.204723011,0.046253551,-123.1101624,5
STG282-X1CR1,STG282,Nilotinib,0.213136705,27.20234828,2,0.0078125,147.0707412,2
STG282-X1CR1,STG282,Nutlin-3a,0.280559129,18.2269798,6.551136364,1.480113636,168.7899734,2
STG282-X1CR1,STG282,OSI-906,0.161470217,447828059,1.925330529,0.584435096,1715.895478,2
STG282-X1CR1,STG282,Obatoclax Mesylate,0.559868385,0.496237468,8.188920455,1.850142045,-88.46693959,6
STG282-X1CR1,STG282,Olaparib(1495) + Temozolomide(1375),0.321634683,3.674074636,10,0.0390625,81.94316049,4
STG282-X1CR1,STG282,PAC-1,0.337731624,1.350264231,7.701322115,2.337740385,-46.03935574,4
STG282-X1CR1,STG282,PD-0325901,0.075486181,2.70E+21,0.21015625,0.040820313,3206.739433,1
STG282-X1CR1,STG282,PD-0332991,0.077798691,1821.667387,3.275568182,0.740056818,524.936647,2
STG282-X1CR1,STG282,PD-173074,0.21100295,5.483270348,1.637784091,0.370028409,181.2330466,2
STG282-X1CR1,STG282,PF-02341066,0.135323176,5.483270348,0.818892045,0.185014205,227.8305605,2
STG282-X1CR1,STG282,PF-4708671,0.447543133,1.350264231,8.188920455,1.850142045,-21.17364401,5
STG282-X1CR1,STG282,PF-562271,0.391646464,1.105281551,7.701322115,2.337740385,-62.83175557,4
STG282-X1CR1,STG282,PF477736,0.600986455,0.020163043,1,0.00390625,29.59821497,6
STG282-X1CR1,STG282,PLX4720,0.047499839,2.00834E+12,10,0.0390625,569.3401338,1
STG282-X1CR1,STG282,Paclitaxel,0.226056843,0.007410148,0.01,3.91E-05,94.59467759,3
STG282-X1CR1,STG282,RO-3306,0.189422348,246.0428002,4.094460227,0.925071023,375.349007,2
STG282-X1CR1,STG282,SB 216763,0.195250137,1.81E+33,10,0.0390625,1439.43399,1
STG282-X1CR1,STG282,SB-505124,0.244710393,4.488423388,6.541193182,1.843705611,70.25937281,3
STG282-X1CR1,STG282,SL 0101-1,0.150556681,24590.36824,10,0.0390625,240.7984703,1
STG282-X1CR1,STG282,Sorafenib,0.233328573,1.105281551,4,0.015625,76.80517398,4
STG282-X1CR1,STG282,TW 37,0.317505553,0.904746848,5,0.01953125,69.17072484,4
STG282-X1CR1,STG282,Tamoxifen,0.30742466,0.740595786,4.094460227,0.925071023,-14.95210741,4
STG282-X1CR1,STG282,Temozolomide,0.313742547,2225.435059,19.453125,10.6640625,888.4673081,2
STG282-X1CR1,STG282,Vinblastine,0.741612747,6.71E-08,0.1,0.000390625,-156.3296047,7
STG282-X1CR1,STG282,Vorinostat,0.653026581,0.272177378,10,0.0390625,35.00863714,6
STG282-X1CR1,STG282,XAV 939,0.318912953,8.183354091,5.581430288,1.17563101,124.5664612,4
STG282-X1CR1,STG282,YK 4-279,0.409311011,1.350264231,7.701322115,2.337740385,-46.03935574,4
STG282-X1CR1,STG282,ZM-447439,0.425605022,0.606227167,3.275568182,0.740056818,-13.40971764,5
STG282-X1CR1,STG282,mirin,0.311852955,22.2669408,100,0.390625,72.91219086,4
STG282-X3C,STG282,(5Z)-7-Oxozeaenol,0.270187849,1.649546663,7.701322115,2.337740385,-29.24695591,3
STG282-X3C,STG282,17-AAG,0.480382533,0.081879838,1,0.00390625,54.87065062,5
STG282-X3C,STG282,5-Fluorouracil,0.266864352,149031.342,20,0.078125,260.7916018,2
STG282-X3C,STG282,681640,0.332159764,0.406203546,2,0.0078125,71.25343422,4
STG282-X3C,STG282,ABT-263,0.519854044,0.100028283,2,0.0078125,45.98099857,5
STG282-X3C,STG282,AG-014699,0.195633407,669.4834913,5,0.01953125,188.3122072,2
STG282-X3C,STG282,AICAR,0.199419339,11021603333,1674.576271,6.541313559,383.1254336,1
STG282-X3C,STG282,AKT inhibitor VIII,0.049317856,3.72E-44,5,0.01953125,-1732.392902,1
STG282-X3C,STG282,AMG-706,0.18426962,2.69E+43,2,0.0078125,1890.868801,1
STG282-X3C,STG282,AZ628,0.025349333,2.20E+39,1.637784091,0.370028409,6156.877694,1
STG282-X3C,STG282,AZ960,0.322630606,16476.81812,7.701322115,2.337740385,743.2034363,2
STG282-X3C,STG282,AZD2281,0.079467342,495396.1939,5.278409091,1.475142045,998.0903362,1
STG282-X3C,STG282,AZD6482,0.08806471,8169480.805,4.094460227,0.925071023,1075.199281,1
STG282-X3C,STG282,AZD7762,0.39064735,0.272177378,2,0.0078125,64.03273832,4
STG282-X3C,STG282,AZD8055,0.808028941,0.001824761,1.637784091,0.370028409,-357.1133181,8
STG282-X3C,STG282,AZD8931,0.050362679,2.99559E+14,0.01953125,5,-572.0988325,1
STG282-X3C,STG282,Anastrozole,0.211529045,99858.70457,8.102678571,1.936383929,758.0619212,1
STG282-X3C,STG282,Axitinib,0.152577744,2.69E+43,2,0.0078125,1890.868801,1
STG282-X3C,STG282,BI-2536,0.341522246,0.606227167,2.057692308,0.008037861,77.96128927,4
STG282-X3C,STG282,BI-D1870,0.086994967,20128.8605,5,0.01953125,249.6881223,1
STG282-X3C,STG282,BIBW2992,0.022017302,2.69E+43,0.5,0.001953125,1915.868801,1
STG282-X3C,STG282,BIRB 0796,0,3.72E-44,10,0.0390625,-1744.892902,1
STG282-X3C,STG282,BMN-673,0.270609415,90.4235285,7.701322115,2.337740385,306.6010407,2
STG282-X3C,STG282,BMS-345541,0.317395141,2.461819968,7.701322115,2.337740385,4.337843755,4
STG282-X3C,STG282,BMS-536924,0.407616149,0.606227167,3.275568182,0.740056818,-13.40971764,4
STG282-X3C,STG282,BMS-708163,0.307871963,49.59568847,4.094460227,0.925071023,267.679734,2
STG282-X3C,STG282,BMS-754807,0.456972767,0.904746848,8.188920455,1.850142045,-48.09096224,5
STG282-X3C,STG282,BX-795,0.221717616,5.483270348,5,0.01953125,101.6638564,3
STG282-X3C,STG282,BYL719,0.112844842,2718.696749,0.01953125,5,-113.5846428,2
STG282-X3C,STG282,Bicalutamide,0.175739737,2.69E+43,7.701322115,2.337740385,8316.57576,1
STG282-X3C,STG282,Bortezomib,0.405873004,0.001824761,0.02,7.81E-05,56.82224194,5
STG282-X3C,STG282,Bosutinib,0.120187638,1.6421E+16,2,0.0078125,760.8298927,1
STG282-X3C,STG282,CEP-701,0.331831612,3321.288563,2,0.0078125,233.719092,7
STG282-X3C,STG282,CHIR-99021,0.215164431,14.92000161,8.188920455,1.850142045,140.3302654,3
STG282-X3C,STG282,Camptothecin,0.329210682,0.272177378,0.1,0.000390625,118.0568395,4
STG282-X3C,STG282,Carboplatin,0.166382853,245625682.5,10,0.0390625,406.874476,1
STG282-X3C,STG282,Cisplatin,0.362690824,0.740595786,7.318181818,0.028586648,58.69091233,4
STG282-X3C,STG282,Cyclophosphamide,0.181627783,9980224.231,6.484375,3.5546875,2469.996739,1
STG282-X3C,STG282,Docetaxel,0.20861463,0.020163043,0.0125,4.88E-05,108.6223162,2
STG282-X3C,STG282,EHT 1864,0.138154743,20128.8605,10,0.0390625,237.1881223,2
STG282-X3C,STG282,EPZ004777,0.144062399,60485723.38,0.0390625,10,-281.6020404,1
STG282-X3C,STG282,EPZ5676,0.214259708,367.1997236,0.0390625,10,-64.98116334,2
STG282-X3C,STG282,Embelin,0.10152887,2.44932E+18,10,0.0390625,822.0644903,1
STG282-X3C,STG282,Epirubicin,0.869603362,0.020163043,6.484375,3.5546875,-860.4105339,8
STG282-X3C,STG282,Erlotinib,0.111078438,2.69E+43,2,0.0078125,1890.868801,1
STG282-X3C,STG282,Everolimus,0.903623008,3.72E-44,3.2421875,1.77734375,-16731.05775,8
STG282-X3C,STG282,FK866,0.771408877,0.013510281,0.770132212,0.233774038,-239.1282339,6
STG282-X3C,STG282,Fulvestrant,0.102862162,331941.0636,0.58984375,0.4140625,3841.968836,1
STG282-X3C,STG282,GDC-0449,0.141798588,9021919226,10,0.0390625,471.8607391,1
STG282-X3C,STG282,GDC0941,0.265890982,2.01516424,3.3625,0.653125,68.75615108,4
STG282-X3C,STG282,GSK1120212,0.099448503,110.4656601,0.770132212,0.233774038,516.5297585,2
STG282-X3C,STG282,GSK1904529A,0.141931169,3.72E-44,5,0.01953125,-1732.392902,1
STG282-X3C,STG282,GSK2118436,0.172178009,2.69E+43,7.701322115,2.337740385,8316.57576,1
STG282-X3C,STG282,GSK269962A,0.182617302,3.674074636,4.094460227,0.925071023,92.71716552,2
STG282-X3C,STG282,GW 441756,0.239785241,14.92000161,2,0.0078125,136.2396973,2
STG282-X3C,STG282,GW843682X (AN-13),0.40309213,0.904746848,5,0.01953125,69.17072484,4
STG282-X3C,STG282,Gefitinib,0.023313164,2.69E+43,0.5,0.001953125,1915.868801,1
STG282-X3C,STG282,Gemcitibine,0.50457017,0.332504761,10,0.0390625,38.61898509,7
STG282-X3C,STG282,INCB-18424,0.201018265,201.4024823,7.701322115,2.337740385,373.77064,2
STG282-X3C,STG282,JNJ-26854165,0.410410816,1.105281551,10,0.0390625,60.28107279,4
STG282-X3C,STG282,JNK Inhibitor VIII,0.198150253,27.20234828,10,0.0390625,118.04664,2
STG282-X3C,STG282,JQ1,0.223707996,12.21301886,3.784801136,0.196599787,139.6104163,2
STG282-X3C,STG282,KU-55933,0.149184533,14.92000161,10,0.0390625,107.2155961,2
STG282-X3C,STG282,LCL161,0.479267744,0.904746848,6.484375,3.5546875,-227.6331519,7
STG282-X3C,STG282,LY317615,0.104999717,90270232.99,10,0.0390625,388.8227363,1
STG282-X3C,STG282,Lapatinib,0.109049452,2.69E+43,0.0078125,2,-1790.868801,1
STG282-X3C,STG282,Lenalidomide,0.117058723,1.10E+30,5,0.01953125,1318.351116,1
STG282-X3C,STG282,MK-2206,0.083899148,12192314.06,3.275568182,0.740056818,1117.117648,1
STG282-X3C,STG282,MLN8237,0.276677156,60.58843929,2,0.0078125,161.512133,2
STG282-X3C,STG282,NU-7441,0.242999652,0.606227167,2,0.0078125,78.47413012,3
STG282-X3C,STG282,NVP-AUY922,0.56852306,0.011059069,0.000976563,0.25,56.23282888,5
STG282-X3C,STG282,NVP-BEZ235,0.69654854,0.006065701,0.204723011,0.046253551,-136.5688215,6
STG282-X3C,STG282,Nilotinib,0.114796925,2.69E+43,2,0.0078125,1890.868801,1
STG282-X3C,STG282,Nutlin-3a,0.1250975,495396.1939,6.551136364,1.480113636,855.1815883,1
STG282-X3C,STG282,OSI-906,0.382951122,1.350264231,1.925330529,0.584435096,70.24029419,4
STG282-X3C,STG282,Obatoclax Mesylate,0.402905832,1.350264231,8.188920455,1.850142045,-21.17364401,4
STG282-X3C,STG282,PAC-1,0.394475648,1.105281551,7.701322115,2.337740385,-62.83175557,4
STG282-X3C,STG282,PD-0325901,0.054117782,54677860737,0.21015625,0.040820313,1704.020628,1
STG282-X3C,STG282,PD-0332991,0.147840275,90.4235285,3.275568182,0.740056818,323.0567603,2
STG282-X3C,STG282,PD-173074,0.214487532,8.183354091,1.637784091,0.370028409,208.1503648,2
STG282-X3C,STG282,PF-02341066,0.198457275,12.21301886,0.818892045,0.185014205,281.665197,2
STG282-X3C,STG282,PF-4708671,0.428421225,1.350264231,8.188920455,1.850142045,-21.17364401,5
STG282-X3C,STG282,PF-562271,0.402429977,0.904746848,7.701322115,2.337740385,-79.6241554,4
STG282-X3C,STG282,PF477736,0.414530928,0.122199283,1,0.00390625,62.09134652,5
STG282-X3C,STG282,PLX4720,0.06129145,8.1418E+18,10,0.0390625,843.726578,1
STG282-X3C,STG282,Paclitaxel,0.11281507,0.606227167,0.01,3.91E-05,174.0223325,2
STG282-X3C,STG282,RI-1,0.392004636,2.01516424,0.078125,20,41.38788336,4
STG282-X3C,STG282,RO-3306,0.116989208,5473974.529,4.094460227,0.925071023,1048.281963,1
STG282-X3C,STG282,SB 216763,0.107769678,3321.288563,10,0.0390625,204.6949908,2
STG282-X3C,STG282,SB-505124,0.089309201,300.5775245,6.541193182,1.843705611,402.2552935,2
STG282-X3C,STG282,SCH772984,0.329726473,0.606227167,0.01953125,5,38.04997106,3
STG282-X3C,STG282,SL 0101-1,0.897889577,0.00067062,10,0.0390625,-73.30180137,8
STG282-X3C,STG282,Sorafenib,0.287992729,0.740595786,4,0.015625,69.58447807,3
STG282-X3C,STG282,TW 37,0.070042164,3.72E-44,5,0.01953125,-1732.392902,1
STG282-X3C,STG282,Tamoxifen,0.329860628,0.740595786,4.094460227,0.925071023,-14.95210741,4
STG282-X3C,STG282,Temozolomide,0.168139294,27156231.99,19.453125,10.6640625,2453.758727,1
STG282-X3C,STG282,Vinblastine,0.167725719,0.182372916,0.1,0.000390625,110.8361436,2
STG282-X3C,STG282,Vorinostat,0.238275729,2.01516424,10,0.0390625,71.11211664,3
STG282-X3C,STG282,XAV 939,0.286870244,1821.667387,5.581430288,1.17563101,471.591787,2
STG282-X3C,STG282,YK 4-279,0.245788646,8.183354091,7.701322115,2.337740385,105.0922427,4
STG282-X3C,STG282,ZM-447439,0.222163196,8.183354091,3.275568182,0.740056818,161.5528509,2
STG282-X3C,STG282,mirin,0.293931793,22.2669408,100,0.390625,72.91219086,4
STG316-X1C,STG316,17-AAG,0.312532395,0.222795381,1,0.00390625,72.92239037,4
STG316-X1C,STG316,681640,0.080228326,1220.611336,2,0.0078125,215.6673522,2
STG316-X1C,STG316,ABT-263,0.27108635,0.496237468,2,0.0078125,74.86378217,4
STG316-X1C,STG316,AICAR,0.220477785,548.0169989,1674.576271,6.541313559,79.85620578,3
STG316-X1C,STG316,AMG-706,0.100679846,2.69E+43,2,0.0078125,1890.868801,1
STG316-X1C,STG316,AZ628,0.199718662,1.10029E+16,1.637784091,0.370028409,2549.957051,1
STG316-X1C,STG316,AZD2281,0.103579026,1347975.121,5.278409091,1.475142045,1076.608196,1
STG316-X1C,STG316,AZD6482,0.281405345,6.698622458,4.094460227,0.925071023,133.0931429,4
STG316-X1C,STG316,AZD8055,0.210764408,2.01516424,1.637784091,0.370028409,113.939751,2
STG316-X1C,STG316,Axitinib,0.177161149,817.8727047,2,0.0078125,208.4466563,2
STG316-X1C,STG316,BIBW2992,0.045659166,2.69E+43,0.5,0.001953125,1915.868801,1
STG316-X1C,STG316,BIRB 0796,0.07543819,2.69E+43,10,0.0390625,1861.8447,1
STG316-X1C,STG316,BMS-536924,0.255430125,6.698622458,3.275568182,0.740056818,148.0941918,2
STG316-X1C,STG316,BMS-708163,0.195178073,7.36419E+19,4.094460227,0.925071023,3080.539489,1
STG316-X1C,STG316,BMS-754807,0.230195928,22.2669408,8.188920455,1.850142045,167.2475836,2
STG316-X1C,STG316,BX-795,0.16641547,49.59568847,5,0.01953125,141.3776838,2
STG316-X1C,STG316,Bosutinib,0.105176951,669.4834913,2,0.0078125,204.8363084,2
STG316-X1C,STG316,CEP-701,0.358142982,0.272177378,2,0.0078125,64.03273832,4
STG316-X1C,STG316,CHIR-99021,0.161949309,40528561.98,8.188920455,1.850142045,1136.27104,2
STG316-X1C,STG316,Camptothecin,0.084653743,49.59568847,0.1,0.000390625,211.9258862,2
STG316-X1C,STG316,Cisplatin,0.028922833,9.95767E+14,7.318181818,0.028586648,686.8914557,1
STG316-X1C,STG316,Docetaxel,0.021805031,2.69E+43,0.0125,4.88E-05,1982.392902,1
STG316-X1C,STG316,GDC0941,0.469566894,0.406203546,3.3625,0.653125,-28.98165742,5
STG316-X1C,STG316,GSK269962A,0.153900439,12.21301886,4.094460227,0.925071023,173.4691202,2
STG316-X1C,STG316,GW 441756,0.02584686,2.69E+43,2,0.0078125,1890.868801,1
STG316-X1C,STG316,Gefitinib,0.045500181,3.72E-44,0.5,0.001953125,-1690.868801,1
STG316-X1C,STG316,JNK Inhibitor VIII,0.076705217,54677860737,10,0.0390625,504.3538707,1
STG316-X1C,STG316,JQ1,0.318968356,0.272177378,3.784801136,0.196599787,10.99831682,4
STG316-X1C,STG316,KU-55933,0.185213763,4.488423388,10,0.0390625,85.55350844,3
STG316-X1C,STG316,Lenalidomide,0.036414067,1.21E+23,5,0.01953125,1029.52328,1
STG316-X1C,STG316,MK-2206,0.276747702,12.21301886,3.275568182,0.740056818,188.4701691,2
STG316-X1C,STG316,NU-7441,0.242309574,0.740595786,2,0.0078125,82.08447807,4
STG316-X1C,STG316,NVP-BEZ235,0.308006175,0.081879838,0.204723011,0.046253551,38.39374698,4
STG316-X1C,STG316,Nilotinib,0.024770246,1.10091E+14,2,0.0078125,670.571194,1
STG316-X1C,STG316,Nutlin-3a,0.205706567,74.01770374,6.551136364,1.480113636,263.0005872,2
STG316-X1C,STG316,Obatoclax Mesylate,0.538737246,0.496237468,8.188920455,1.850142045,-88.46693959,5
STG316-X1C,STG316,PD-0325901,0.208508543,0.606227167,0.21015625,0.040820313,164.650144,2
STG316-X1C,STG316,PD-0332991,0.151062059,20094735931,3.275568182,0.740056818,1615.088035,1
STG316-X1C,STG316,PD-173074,0.21387573,44833.49121,1.637784091,0.370028409,786.8727068,2
STG316-X1C,STG316,PF-02341066,0.125479789,331941.0636,0.818892045,0.185014205,968.0568119,2
STG316-X1C,STG316,PF-4708671,0.148171,1218542027,8.188920455,1.850142045,1365.068245,1
STG316-X1C,STG316,PLX4720,0.062183226,5.45E+24,10,0.0390625,1085.619891,1
STG316-X1C,STG316,RO-3306,0.071329013,7.36836E+17,4.094460227,0.925071023,2770.99033,1
STG316-X1C,STG316,SB 216763,0.026679226,2.70E+23,10,0.0390625,1031.464671,1
STG316-X1C,STG316,SB-505124,0.353284096,74.01770374,6.541193182,1.843705611,291.5899866,7
STG316-X1C,STG316,SL 0101-1,0.416287368,1.649546663,10,0.0390625,67.50176869,4
STG316-X1C,STG316,Tamoxifen,0.412472423,1.350264231,4.094460227,0.925071023,25.42386994,7
STG316-X1C,STG316,Vinblastine,0.524826942,0.004965182,0.1,0.000390625,45.84988051,5
STG316-X1C,STG316,Vorinostat,0.402681448,1.105281551,10,0.0390625,60.28107279,4
STG316-X1C,STG316,ZM-447439,0.129262926,448.5885537,3.275568182,0.740056818,430.7260332,2
STG316-X1CR,STG316,(5Z)-7-Oxozeaenol,0.718427263,0.122199283,7.701322115,2.337740385,-247.5481537,6
STG316-X1CR,STG316,17-AAG,0.387588885,0.149284425,1,0.00390625,65.70169447,4
STG316-X1CR,STG316,5-Fluorouracil,0.156749089,9.01682E+11,20,0.078125,542.398742,1
STG316-X1CR,STG316,681640,0.032890173,8169480.805,2,0.0078125,374.522662,1
STG316-X1CR,STG316,ABT-263,0.248321099,0.606227167,2,0.0078125,78.47413012,3
STG316-X1CR,STG316,AG-014699,0.086311484,3.72E-44,5,0.01953125,-1732.392902,1
STG316-X1CR,STG316,AICAR,0.22347222,548.0169989,1674.576271,6.541313559,79.85620578,3
STG316-X1CR,STG316,AKT inhibitor VIII,0.143616019,3.007475736,5,0.01953125,90.83281254,3
STG316-X1CR,STG316,AMG-706,0.077770752,2.69E+43,2,0.0078125,1890.868801,1
STG316-X1CR,STG316,AZ628,0.152319758,1220.611336,1.637784091,0.370028409,544.6168427,2
STG316-X1CR,STG316,AZ960,0.419096541,0.904746848,7.701322115,2.337740385,-79.6241554,5
STG316-X1CR,STG316,AZD2281,0.103306802,3667845.957,5.278409091,1.475142045,1155.126056,1
STG316-X1CR,STG316,AZD6482,0.295959829,5.483270348,4.094460227,0.925071023,119.6344837,4
STG316-X1CR,STG316,AZD7762,0.455510424,0.182372916,2,0.0078125,56.81204242,5
STG316-X1CR,STG316,AZD8055,0.328462576,1.649546663,1.637784091,0.370028409,100.4810919,4
STG316-X1CR,STG316,Anastrozole,0.076643977,2.69E+43,8.102678571,1.936383929,6940.134982,1
STG316-X1CR,STG316,Axitinib,0.160315003,60.58843929,2,0.0078125,161.512133,2
STG316-X1CR,STG316,BI-2536,0.359893732,0.406203546,2.057692308,0.008037861,70.74059337,4
STG316-X1CR,STG316,BIBW2992,0.050569552,7.3767E+13,0.5,0.001953125,688.3504981,1
STG316-X1CR,STG316,BIRB 0796,0.053884644,2.69E+43,10,0.0390625,1861.8447,1
STG316-X1CR,STG316,BMN-673,0.209398411,2225.435059,7.701322115,2.337740385,575.279438,2
STG316-X1CR,STG316,BMS-345541,0.207953987,4.488423388,7.701322115,2.337740385,54.71504325,3
STG316-X1CR,STG316,BMS-536924,0.148299118,110.4656601,3.275568182,0.740056818,336.5154194,2
STG316-X1CR,STG316,BMS-708163,0.183228134,9037.240109,4.094460227,0.925071023,617.604871,1
STG316-X1CR,STG316,BMS-754807,0.213418286,110.4656601,8.188920455,1.850142045,274.9168565,2
STG316-X1CR,STG316,BX-795,0.160926102,8.183354091,5,0.01953125,108.8845523,2
STG316-X1CR,STG316,Bicalutamide,0.159584755,2.70642E+19,7.701322115,2.337740385,3681.873407,1
STG316-X1CR,STG316,Bosutinib,0.095908326,74.01770374,2,0.0078125,165.1224809,2
STG316-X1CR,STG316,CEP-701,0.402078091,0.222795381,2,0.0078125,60.42239037,5
